id,created_at,text 
899453646924132353,2017-08-21 02:10:35,b'RT @youngthug: I hate when GIRLS die'
899407996249399297,2017-08-20 23:09:11,"b""Can't wait for 8th grade to start, mom just got me a new pair of Elites \xf0\x9f\x98\x8a"""
899406606747697153,2017-08-20 23:03:39,b'https://t.co/0qbC2yfAOm'
898687063112818688,2017-08-18 23:24:27,"b""RT @Rubethedude: Still the best coverage I've ever seen lol  https://t.co/39T97ApsVi"""
898678700539076608,2017-08-18 22:51:13,b'when they gonna add clan tags to Twitter'
898393513225842688,2017-08-18 03:57:59,b'RT @CursedVideos: https://t.co/9GoK1jd3hj'
898388183251124224,2017-08-18 03:36:48,b'RT @CursedVideos: https://t.co/IZlDlZlPFm'
898386674618642433,2017-08-18 03:30:49,b'RT @CursedVideos: https://t.co/VwDQ24wU1g'
898385808293548033,2017-08-18 03:27:22,b'RT @CursedVideos: https://t.co/CsiN5WrNO1'
898369902989512704,2017-08-18 02:24:10,b'RT @BionicleArmy: @realDonaldTrump Every speech you make is another mistake. https://t.co/EGKiShM0vl'
898158966341029892,2017-08-17 12:25:59,"b""RT @BillRatchet: yesterday was chief keefs birthday, today was young thugs birthday and tomorrow is lil b's bday, these 3 days need to be n\xe2\x80\xa6"""
898146852297740288,2017-08-17 11:37:51,b'RT @Iazyboy: https://t.co/9rQDclrhEg'
897930409136201728,2017-08-16 21:17:46,b'RT @_kimberlieann: Him: 2k be cheating \xf0\x9f\x98\xa9\nHer: I know baby come here https://t.co/Yene4S3vUb'
897644597417005056,2017-08-16 02:22:04,b'https://t.co/Qloxstdute'
897641465987379201,2017-08-16 02:09:37,b'RT @RATHERBEBROKE: https://t.co/LLhoV6iWU7'
897557970007060480,2017-08-15 20:37:50,b'RT @giphz: https://t.co/4Xcr8GdY5k'
897432772410736640,2017-08-15 12:20:21,b'up early chasing the sack call me Frank Ocean'
897422217994260481,2017-08-15 11:38:24,b'RT @kungfu_henny: https://t.co/3aQFJFkzz1'
897264960195219458,2017-08-15 01:13:31,b'RT @jkea_: https://t.co/GIKg0Rz5Fk'
897260917221621760,2017-08-15 00:57:27,"b'RT @jacobsartorius: i want you to set an alarm on your phone that says ""jacob loves me"" so you NEVER forget (:'"
897252980377964545,2017-08-15 00:25:55,b'RT @tylerthecreator: TASK FORCE. PROTECT LIL B AT ALL COST'
897183534745608193,2017-08-14 19:49:58,"b'RT @HulkHogan: Perfect day,great calls,texts,with soulmate,clean food,crazy arm wrkout,good dogs,beach,special people reconnecting,perfect\xe2\x80\xa6'"
897106409359384580,2017-08-14 14:43:30,b'RT @CursedVideos: https://t.co/ijVviEr5tG'
896976474649047040,2017-08-14 06:07:11,b'when u watch Westworld 4the first time https://t.co/Ixd9dZZDdH'
896971645767831554,2017-08-14 05:47:59,b'Elon Musk 1st dude2 realize A.I. could be dangerous ;ELON please marry my girlfriend'
896966368880406528,2017-08-14 05:27:01,"b""RT @ReptilianHybrid: Your MCM doesn't read book:) Or contemplate existence:) Me on the other hand, very good at think with brain :)"""
896965009460396034,2017-08-14 05:21:37,b'RT @BENNYREVIVAL: ONCE AGAIN .. CONTACT .. https://t.co/dlUQuXtm2V'
896890017078886402,2017-08-14 00:23:38,b'RT @iasipmeme: https://t.co/NlNsvDzmhO'
896855781479522304,2017-08-13 22:07:35,"b'RT @hondadeal4vets: Ladies and everyone who loves life , look what I found for u https://t.co/55NWEQpv1I'"
896855249138438144,2017-08-13 22:05:28,b'RT @missbreton: The new KKK uniform sucks https://t.co/LuyOtcIMsa'
896854082366918660,2017-08-13 22:00:50,b'RT @skrongmeat_: https://t.co/9ZBAxeRIcM'
896851012656517122,2017-08-13 21:48:38,b'RT @cIaiborne: When you type in a specific song on SoundCloud and accidentally forget to change it after it stops playing and it goes to th\xe2\x80\xa6'
896823761437175809,2017-08-13 20:00:21,b'RT @david8hughes: Twitter right now https://t.co/kbKvTsrIwq'
896757103100088320,2017-08-13 15:35:28,b'? https://t.co/N0TM03nnBf'
896751314587312128,2017-08-13 15:12:28,"b'RT @TheRealChazHook: @jkea_ estrogen is the new creatine , dontcha know?'"
896749516942127104,2017-08-13 15:05:20,b'I wake up in the morning and pour myself a big glass of estrogen.'
895986369394356225,2017-08-11 12:32:51,b'RT @thugtear: \xf0\x9f\x98\x93 https://t.co/G7PU8p1HYh'
895791901080776704,2017-08-10 23:40:06,b'RT @IuIIed: i keep that mf\n\n                 T    H    A    N    G\n\n                                              on me https://t.co/0YJZAp\xe2\x80\xa6'
895773199786536962,2017-08-10 22:25:48,b'RT @skrongmeat_: Lil B discussing nature. https://t.co/4OEgIQ24MV'
895632284090499072,2017-08-10 13:05:51,b'RT @iasipmeme: https://t.co/XrFT4aAAwQ'
895612564427722752,2017-08-10 11:47:29,b'RT @6rande: https://t.co/cNaTfKpNSE'
895477088236564480,2017-08-10 02:49:09,b'RT @guwop: it was the fendi belt https://t.co/Kt6PJA2oiy'
895465116782567424,2017-08-10 02:01:35,b'what time dothe moquitoes go2 skleep'
895425001221902336,2017-08-09 23:22:11,b'RT @Kheyehm1: Dividing these shows on multiple streaming platforms instead of one convenient place is exactly the thing that turns people t\xe2\x80\xa6'
895404372213080064,2017-08-09 22:00:12,b'RT @bonersauceboss: https://t.co/T1fXaMga5o'
895185096311017474,2017-08-09 07:28:53,"b'RT @youngthug: Sorry but u kan stop texin me right now, um kinda busy..... THUMBING!!! through this KASH!!!! broke hoe'"
894711836901298176,2017-08-08 00:08:19,b'RT @DannyDutch: No actor alive will ever nail a death scene as perfect and complex as this one... https://t.co/zrYw0jT8BS'
894628469010817028,2017-08-07 18:37:03,b'RT @jonbir90: The fastest 100m times ever. Those caught doping struck out in red. https://t.co/gBGmj9VwLr'
894623763211456514,2017-08-07 18:18:21,b'RT @RickRoss: Fatboy need a 10pc'
893992788563505156,2017-08-06 00:31:05,"b""RT @ScHoolboyQ: Tyler &amp; rocky didn't wanna get bodied..... https://t.co/wGrZMumvAO"""
893989519996878849,2017-08-06 00:18:05,b'RT @shamarioworld: https://t.co/6wozSXTruh'
893855059674636290,2017-08-05 15:23:47,"b'RT @GLOGangHQ: Chief Keef will be on ""The Therapist"" upcoming Tuesday https://t.co/B3NUhMJjvL'"
893851516376928259,2017-08-05 15:09:43,b'RT @KinanMouk: 39. another fave  https://t.co/WKo1yR3zHh'
893626453773869056,2017-08-05 00:15:24,b'front row of the R. Kelly concert the splash zone \xf0\x9f\x92\xa6'
893523856060817409,2017-08-04 17:27:42,"b""if she don't have a Hulu\xe2\x84\xa2 account for me to use she not the1"""
893511216341164033,2017-08-04 16:37:29,b'RT @pauljac3_: i just give shout out to every body keep all the hard work up'
893303958013345792,2017-08-04 02:53:55,b'RT @gangerodelicado: They pull up and throw rocks really hard https://t.co/Cl4ifSs9c1'
893148008837074944,2017-08-03 16:34:13,b'how is R. Kelly bout2 be at the Casino I thought he was in jail 4being a rapist or something'
893102812401463296,2017-08-03 13:34:38,b'RT @RavenxMiyagi: Cute Little Curry https://t.co/oTWBpjwUTc'
892911912446513152,2017-08-03 00:56:04,b'RT @Chainbody: https://t.co/fQV7IiucWm'
892878041134903298,2017-08-02 22:41:28,b'RT @Shoebox_Von: Dog what in the 8 and Gratiot \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/lW0HIXVgfH'
892788637070483456,2017-08-02 16:46:12,b'RT @giphz: https://t.co/TLlpDm7cDH'
892786278953078785,2017-08-02 16:36:50,"b'what was that j Cole line about nobody being able to ""out-fart"" him https://t.co/gYULDKFWpU'"
892566582026797056,2017-08-02 02:03:50,b'RT @killmefam: They should put a gun in the squat rack'
892562091181314049,2017-08-02 01:46:00,"b'RT @GayJordan23: Fans always ask me: Hey MJ, are you gay? I always answer them: Yes.'"
892505143526252545,2017-08-01 21:59:42,b'RT @Chainbody: actually mongrel if u have a nice Gal every day should Be national girlfriend day https://t.co/gOh2kuTzCp'
892476369430597634,2017-08-01 20:05:22,b'https://t.co/JJYdKe5sq0'
892473932934242306,2017-08-01 19:55:41,b'@jacobsartorius .\xf0\x9f\x98\x8a'
892472210518102021,2017-08-01 19:48:50,b'YOU EITHER KILL YOURSELF OR YOU GET KILLED'
892036604038131712,2017-07-31 14:57:54,"b""@nataliekeaa Forum Novelties Men's Promotional Fox Mascot Costume, Brown/White, One Size https://t.co/f8JN0WUDJX"""
891987137423433731,2017-07-31 11:41:20,b'goodmorning mladies https://t.co/tY2vNRP9n9'
891887461755957248,2017-07-31 05:05:16,"b'she think I call her \'"" honey\'"" bc I love her but the bees are much more important than 1person'"
891833971406983168,2017-07-31 01:32:42,"b""If it's a slow day at work tmrw I'mma spam the TL with Naruto manga caps in case any1 wanna block me rn."""
891831152780115973,2017-07-31 01:21:30,b'RT @defsoulhits: -INVENTED HAND TO HAND COMBAT\n-THE MUSIC THE BROKEN BONDS THE HEART BREAK\n-KAKASHI. VS. OBTIO. I C O N I C https://t.co/T0\xe2\x80\xa6'
891830890829156356,2017-07-31 01:20:28,b'RT @defsoulhits: -brother vs brother\n-i was sharinGONE\n-IT WAS ALL A GENJUTSU https://t.co/d5mpf8B3Ch'
891830147212607490,2017-07-31 01:17:31,b'RT @defsoulhits: -yall know i had to start off with this gem\n-the sounds alone left me in tears\n-just come home sasque https://t.co/pgPtC4k\xe2\x80\xa6'
891830003398324224,2017-07-31 01:16:56,b'RT @defsoulhits: -get REKT\n-truly a masterpiece \n-KILLER. BEE. https://t.co/eK7iUGUvvU'
891784147294973952,2017-07-30 22:14:43,"b""RT @intanetz: crazy how far we've all come. https://t.co/XYszZHxBa3"""
891742676789456897,2017-07-30 19:29:56,b'RT @djbitchtits: history has taught us that 100% of people like to get Wrecked'
891740057056497665,2017-07-30 19:19:31,b'1 cellulite = 1 battle scar'
891470453797158915,2017-07-30 01:28:13,b'RT @BENNYREVIVAL: ORGAN STEALING .. https://t.co/SsneCNNiiH'
891461427302715393,2017-07-30 00:52:21,b'RT @pauljac3_: we done is this world we is not coming back no more he is going to make a new world with new people'
891402610036617216,2017-07-29 20:58:38,b'@jacobsartorius .\xf0\x9f\x98\x8a'
891338208792989696,2017-07-29 16:42:43,"b""RT @skrongmeat_: being a crackhead ain't even that bad like u could be a racist"""
891334477330427904,2017-07-29 16:27:54,"b'RT @iLoveMakonnen5D: Who is the person that throws the shrimp and seasoning in the air for these Popeyes commercials, wrist game dumb'"
891078940588212224,2017-07-28 23:32:29,b'RT @BBWslayer666: DatPiff is the salty spittoon and bandcamp is the weenie hut jr of music streaming apps'
891010473323372544,2017-07-28 19:00:25,"b'RT @defsoulhits: ""naruto shippuden opening 16-""\nme, and my woke mutuals: https://t.co/KFsyRRzHks'"
891002174259572736,2017-07-28 18:27:27,b'@DarrinBergman honey you are drop dead gorgeous \xf0\x9f\x92\x85\xf0\x9f\x92\x95'
890927563228499968,2017-07-28 13:30:58,b'Great Wall of China Total Estimated Elapsed Building Time vs. Lincoln Rd Bridge'
890916409626243072,2017-07-28 12:46:39,"b'RT @LawrenceKS_PD: Cops can\'t be snitches, people snitch to us. That\'s like calling a parent a tattletale. So if you call us ""snitch"", you\xe2\x80\xa6'"
890906683756642304,2017-07-28 12:08:00,"b""RT @BASEDJESUS: tell north korea to pull up, we'll blast j.cole and put them all to sleep"""
890786633242492928,2017-07-28 04:10:58,b'somebody get me pregnant NOW https://t.co/FHMTYOXIPB'
890741913992736770,2017-07-28 01:13:16,b'RT @tylerthecreator: FLOWERBOY https://t.co/p88vcOEBSw'
890740475531067396,2017-07-28 01:07:33,b'RT @Zackkellllly: 15) https://t.co/7LSl3ErNcQ'
890739279965675521,2017-07-28 01:02:48,b'RT @barstoolsports: Antonio Brown showed up to Steelers Camp in a 1931 Rolls Royce Phantom driven by a chauffeur\nhttps://t.co/md3mMNYgAo ht\xe2\x80\xa6'
890667827937460224,2017-07-27 20:18:52,b'RT @killmefam: tbt http://t.co/3eNbaYSzVd'
890601322159808512,2017-07-27 15:54:36,b'wow https://t.co/w2XmQJaKbJ'
890554237389766656,2017-07-27 12:47:30,b'RT @skrongmeat_: https://t.co/RYu2LO2iqS'
890542369317285889,2017-07-27 12:00:20,b'RT @cilvanis: When Smashers pop-off for no reason https://t.co/UrVdQS0YgV'
890318415537332225,2017-07-26 21:10:26,b'RT @dril: im little jesica.  im dying because of obamas help care bill.  im on my death bed and the doctor is ignoring me because my dady w\xe2\x80\xa6'
890286653289492481,2017-07-26 19:04:13,b'RT @kingslayer25: Lil B actually independent and been spreading positivity way before Chance the Industry Plant came into the picture'
890281938141007872,2017-07-26 18:45:29,b'RT @Iazyboy: https://t.co/EMIgBMQod9'
890270767220477953,2017-07-26 18:01:05,b'RT @zboah: https://t.co/9foIm3qDnc'
890255341988065280,2017-07-26 16:59:48,"b""BIS 101 project Idea: baby rental centers; so ppl can see what it's like b4 they make an 18 year commitment"""
890254973518446592,2017-07-26 16:58:20,b'so hot outside I think I got baby fever'
890226710360272896,2017-07-26 15:06:02,"b""RT @TATTMANDUBB: Shhh it's a wild pint https://t.co/e86qxZPa4T"""
890053120654544896,2017-07-26 03:36:15,b'RT @BENNYREVIVAL: https://t.co/wRsDv5pzV1 https://t.co/xhBDUJGedB'
889897039735255041,2017-07-25 17:16:02,"b""Dressed like a high school freshman cuz I won't ever switch up \xf0\x9f\x99\x85\xf0\x9f\x94\x83\xf0\x9f\x98\x88\xe2\x99\x82"""
889893983232692224,2017-07-25 17:03:53,b'RT @yaperboi: @Sadieisonfire literally ghost ridin the whip'
889893911837192192,2017-07-25 17:03:36,"b'The Sun vs. Connor Fiolek\'s ""Flames"" playlist ... who winning  ?'"
889871682273517568,2017-07-25 15:35:16,b'Who tryna go to 1 of these w me \xf0\x9f\x98\x9b https://t.co/xKDZAndD66'
889815490117464064,2017-07-25 11:51:59,b'RT @bycycle: Just when you thought Derrick Rose might be done... https://t.co/5CghVoMZlD'
889622179092062211,2017-07-24 23:03:50,b'RT @mineifiwildout: DNA test came in\n\n\xf0\x9f\x8f\x80\xe3\x80\x80  \xe3\x80\x80\xf0\x9f\x8f\x80\n \xf0\x9f\x92\xb8\xe3\x80\x80\xe3\x80\x80\xf0\x9f\x92\xb8\n   \xf0\x9f\x8f\x80\xe3\x80\x80 \xf0\x9f\x8f\x80\n\xe3\x80\x80    \xf0\x9f\x92\xb8\n\xe3\x80\x80\xf0\x9f\x8f\x80\xe3\x80\x80\xf0\x9f\x8f\x80\n \xf0\x9f\x92\xb8\xe3\x80\x80     \xf0\x9f\x92\xb8\n\xf0\x9f\x8f\x80\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xf0\x9f\x8f\x80\n\xf0\x9f\x92\xb8\xe3\x80\x80\xe3\x80\x80\xe3\x80\x80\xf0\x9f\x92\xb8\n \xf0\x9f\x8f\x80\xe3\x80\x80\xe3\x80\x80  \xf0\x9f\x8f\x80\n\xe3\x80\x80\xf0\x9f\x92\xb8\xe3\x80\x80 \xf0\x9f\x92\xb8\n\xe3\x80\x80     \xf0\x9f\x8f\x80\n    \xf0\x9f\x92\xb8\xe3\x80\x80\xf0\x9f\x92\xb8\n  \xf0\x9f\x8f\x80\xe3\x80\x80  \xf0\x9f\x8f\x80\n \xf0\x9f\x92\xb8\xe3\x80\x80\xe3\x80\x80  \xf0\x9f\x92\xb8\xe2\x80\xa6'
889531253199917057,2017-07-24 17:02:32,b'XOXO'
889530818909097985,2017-07-24 17:00:48,"b""tech assistance can get p boring sometimes  I'mma start some office drama 2keep things interesting around here"""
889336673544396800,2017-07-24 04:09:20,b'RT @pncbank48858: #ColoroftheDay #n14846\n\nThis guy inspired https://t.co/RNsqdRYb1X'
889316756275245058,2017-07-24 02:50:12,b'RT @jakemogg5: GAME OF THRONES'
889182012678057984,2017-07-23 17:54:46,b'RT @tylerthecreator: this https://t.co/p88vcOEBSw'
888963995260121088,2017-07-23 03:28:27,b'joggers -----&gt; OUT\njnco ----------&gt; IN https://t.co/QSjF2gxJvg'
888568864933527554,2017-07-22 01:18:20,b'RT @pauljac3_: we done is this world we is not coming back no more he is going to make a new world with new people'
888568065788489728,2017-07-22 01:15:10,b'RT @YahBoyCourage: https://t.co/aNaEObROIO'
888545879032045568,2017-07-21 23:47:00,b'RT @phillippeters11: https://t.co/Zqsy5Nsalh'
888497044528275462,2017-07-21 20:32:57,b'RT @JarrettHovey: https://t.co/74x1NduHwJ'
888456562641129472,2017-07-21 17:52:05,b'RT @tylerthecreator: FLOWER BOY: https://t.co/w4a7JNbDv0'
888384436433276929,2017-07-21 13:05:29,b'Lana and Tyler dropping on the same day got your boy ready to work the corner tn \xf0\x9f\x92\x8b'
888237682203254784,2017-07-21 03:22:20,b'Men are trash https://t.co/w2r4iKsnHW'
888229252772089857,2017-07-21 02:48:51,"b'RT @BBWslayer666: -Thot twitter rouitine-\n\nQuote tweet with ""I feel attacked\xf0\x9f\x98\x82""\n\nComplain about bs\n\nFlex amount of water they drank\n\nBump se\xe2\x80\xa6'"
888228111686533121,2017-07-21 02:44:18,"b""I forgot to say that it was a redneck listening to hick hop in a big boy truck that's what supposed to make this funny I'm sorry"""
888227483010686976,2017-07-21 02:41:49,"b""got catcalled at Menna's of all places guess I'm burning more confederate flags tonight"""
888130173735886850,2017-07-20 20:15:08,b'RT @PFTCommenter: Were getting the band back together https://t.co/qtzNkwHWND'
887719036964007936,2017-07-19 17:01:26,b'RT @SamRea14: Iman Shumpert? https://t.co/6AqcCAT6SF'
887656936191164416,2017-07-19 12:54:40,b'RT @JebusMatoi: NYPD was curious about what I had sticking out of my bag. https://t.co/dKXyZCFnfk'
887542657635028993,2017-07-19 05:20:33,b'son what are you doing in there open up you better not be changing genders in there again'
887538649700724737,2017-07-19 05:04:38,b'RIP jogger industry https://t.co/OPT3N2ExjQ'
887503592789336064,2017-07-19 02:45:20,b'https://t.co/GIKg0Rz5Fk'
887295746617331712,2017-07-18 12:59:25,b'RT @pauljac3_: this world time is coming to end we got know time on the earth'
887142997250494464,2017-07-18 02:52:27,b'Saturdays are for the boys but Sundays are for Frank Ocean and the fellas \xf0\x9f\x92\x95'
887141508578779136,2017-07-18 02:46:32,b'no guys plz Relatable girls only; Mondays are for my sisters'
887141014393245698,2017-07-18 02:44:34,b'missed the Bachorlette smh quickly I need in update in the dm'
887091413086851072,2017-07-17 23:27:28,b'RT @guwop: who cares i dont listen to thrasher and ima still wear their shirts https://t.co/TZD1kvu3S4'
886947916165918720,2017-07-17 13:57:16,"b'RT @finesselyn: With @edsheeran in Westeros, I expect to see @Migos beyond the wall at some point this season #ThronesYall #DemThrones http\xe2\x80\xa6'"
886450501327495168,2017-07-16 05:00:43,b'this song will give u super powers I promise'
886449484296839169,2017-07-16 04:56:41,"b""what's up fellow dude bros let's discuss shoes like proper sneakerheads shall we\nmother please go get the check book"""
886360141754507268,2017-07-15 23:01:40,"b'RT @KalebPrime: It happened again, WoW gold is worth more than the Venezuelan Bolivar.\n\nBlack Market: Bs.F 8493.97 per USD\n\nWoW Token: ~838\xe2\x80\xa6'"
886356020234211328,2017-07-15 22:45:17,b'RT @Beetlepimp: Punch him in da chest https://t.co/ui4RcrbUiR'
885892867088146434,2017-07-14 16:04:53,"b""RT @asmrdad: I'm working on the Myspace Music thing"""
885850510003195904,2017-07-14 13:16:34,b'RT @pauljac3_: i can not wait to see the new nascar cars coming out in 2013 they is going to work good and these cars going to be fast'
885706385287249921,2017-07-14 03:43:52,b'RT @pauljac3_: we done is this world we is not coming back no more he is going to make a new world with new people'
885703727709134850,2017-07-14 03:33:18,b'RT @YahBoyCourage: https://t.co/3Y0XmPpvxI'
885700759450521601,2017-07-14 03:21:31,"b""RT @pauljac3_: doin't push you self take time people"""
885567664487354369,2017-07-13 18:32:38,b'\xf0\x9f\xa4\x97 https://t.co/zapYHPZrl2'
885540921579888640,2017-07-13 16:46:22,b'if anyone wants to skate Mackinac Island soon hml'
885329554205810688,2017-07-13 02:46:29,b'RT @tylerthecreator: I AM DYKE.'
885179363309826048,2017-07-12 16:49:40,b'RT @b0tBT: My dms only open to female flat earthers'
885173204209283073,2017-07-12 16:25:12,"b""if me n my girl can't take turns bench pressing each other shes not the one"""
884957827860758528,2017-07-12 02:09:22,b'RT @Gossenphilosoph: Using salt circle runes to trap an A.I. car is possibly the most cyberpunk thing ever. https://t.co/4ckbQlMyBS'
884835402640748544,2017-07-11 18:02:54,b'RT @YahBoyCourage: https://t.co/K4d6gGaove'
884760208320450560,2017-07-11 13:04:06,"b'RT @notpigsandplans: RARE: footage of jay z hearing lil pump ""molly"" for the first time https://t.co/itwZ14UIpA'"
884758420880068612,2017-07-11 12:57:00,"b'Goodmorning everyone, God is good \xf0\x9f\x98\x8a\n\n     *gets 360\xc2\xb0 no-scoped by Neil Degrasse Tyson*'"
884629674286084096,2017-07-11 04:25:24,b'RT @color_OTD: color of the day: #ffa523\n\n@e_whitey inspired. https://t.co/KaHclt8bNS'
884540992862527488,2017-07-10 22:33:01,b'RT @_baylea: https://t.co/fTltvR01uY'
884537594276712449,2017-07-10 22:19:31,b'RT @whiteandfaded: The Timeline: current state of affairs https://t.co/SmbcFjnMgl'
884472184210685952,2017-07-10 17:59:36,b'RT @pettyblackgirI: your wcw perpetuates hypermasculine ideas about manhood not realizing toxic masculinity hurts her just as much as it hu\xe2\x80\xa6'
884246862093578240,2017-07-10 03:04:15,b'RT @barstoolsports: When the sign language interpreter is so turned up you think she invented a new dance \xf0\x9f\x98\x82 @WakaFlocka https://t.co/wZ20qn\xe2\x80\xa6'
884243618218868737,2017-07-10 02:51:21,"b'RT @OceanGrownTREEZ: Her: ""What you doing on that game that\'s sooo much better than spending time w me.??"" \n\nMe: https://t.co/LqiQBQKsww'"
884243560387805184,2017-07-10 02:51:07,b'@michael_shin99 FINALLY somebody said it'
883758066679918593,2017-07-08 18:41:57,b'.@HunterButch18 https://t.co/hZJg2LYTle'
883747354066735113,2017-07-08 17:59:23,b'everytime the ice cream machine is broke at McDaniels all I can do is laugh thank you twitter'
883746732508684288,2017-07-08 17:56:54,b'RT @pncbank48858: Squad rollin deep..all my bros in polo https://t.co/s4onyQj7Di'
883742944511086592,2017-07-08 17:41:51,b'drinking coffee intha shower while I brush my teeth I can no longer relate to you girls I am above you'
883741678485598208,2017-07-08 17:36:49,b'RT @dignat_nd: \xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x89\xe3\x83\x8d\xe3\x82\xb7\xe3\x82\xa2\xe3\x81\xa7\n\xe5\xa4\x9c\xe3\x80\x81\xe7\xaa\x81\xe7\x84\xb6\xe7\x8f\xbe\xe3\x82\x8c\xe3\x81\x9f\xe8\xac\x8e\xe3\x81\xae\xe3\x82\x86\xe3\x82\x8b\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xa9\xe3\x80\x82\n\xe6\xb0\x97\xe6\x8c\x81\xe3\x81\xa1\xe6\x82\xaa\xe3\x81\x84\xe3\x80\x81\xe8\x96\x84\xe6\xb1\x9a\xe3\x81\x84\xe3\x80\x81\xe5\x8b\x95\xe3\x81\x8d\xe3\x81\x8c\xe5\xa5\x87\xe5\xa6\x99\xe3\x80\x81\xe6\x80\x96\xe3\x81\x84\xe3\x80\x81\xe4\xbd\x93\xe5\x85\xa8\xe4\xbd\x93\xe3\x81\xae\xe3\x83\x90\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xb9\xe3\x81\x8c\xe5\xa4\x89\xe2\x80\xa6 https://t.co/0U9E7wVEhf'
883741569630777344,2017-07-08 17:36:23,b'RT @koakumaenikki: @dignat_nd \xe6\xa8\xaa\xe3\x81\x8b\xe3\x82\x89\xe5\xa4\xb1\xe7\xa4\xbc\xe3\x81\x84\xe3\x81\x9f\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\n\xe7\xa7\x81\xe3\x81\x8c\xe8\xa6\x8b\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xaf\xe3\x81\x8a\xe3\x83\x87\xe3\x82\xb3\xe3\x81\x8b\xe3\x82\x89\xe6\x89\x8b\xe3\x81\x8c\xe5\x87\xba\xe3\x81\x9f\xe3\x82\x8a\xe3\x80\x81\xe5\x8f\xa3\xe3\x81\x8b\xe3\x82\x89\xe8\x88\x8c\xe3\x82\x92\xe5\x87\xba\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x8a\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82 https://t.co/4rBEwZSZJq'
883741526135844864,2017-07-08 17:36:13,b'RT @cxcope: every dude i know would react the same way https://t.co/4GmO1V1bQU'
883740579267522562,2017-07-08 17:32:27,"b""sometimes you gotta rock a hard middle school outfit cuz that's when you stopped growing and that's all the clothes you got"""
883561488908156928,2017-07-08 05:40:49,b'am I tweeting like a Relatable Girl or am I tweeting like your mcm'
883561276626087936,2017-07-08 05:39:58,b'Wow I love Drake he is the best rapper fer sure \xf0\x9f\x90\x90'
883546497182187521,2017-07-08 04:41:15,"b""Hi guys I'm a photographer now btw.\n\n     *waits to get bullied*"""
883545619897483264,2017-07-08 04:37:45,b'Ugh lake life \xf0\x9f\x92\x95'
883545379240804357,2017-07-08 04:36:48,b'keep forgetting that I own clothes it is becoming  problematic'
883407321841512455,2017-07-07 19:28:13,"b'RT @gothistani: edgar allan poe, 1845: the death of a beautiful woman is, unquestionably, the most poetical topic in the world\n\nyoung thug,\xe2\x80\xa6'"
883353045358215168,2017-07-07 15:52:32,b'please kill me'
883352914479247361,2017-07-07 15:52:01,b'All I wanna do is travel and eat good food while laying on beautiful beaches with the love of my life \xf0\x9f\x92\x95\xf0\x9f\x8c\xb4'
883335430019665922,2017-07-07 14:42:32,b'RT @youngthug: I love twitter girls!!!!!'
883333879121276928,2017-07-07 14:36:22,b'RT @GucciClout: Respecting myself https://t.co/sZvrSDBkER'
883331968393457665,2017-07-07 14:28:47,b'RT @snowboardjacket: used to style @souljaian back in 2011 https://t.co/lVFS7aOayt'
